irtirin	12	0
isotoniko	12	0
istant	12	0
ixiltasun	12	0
izeko	12	0
izurde	12	0
jaboi	12	0
jake	12	0
jakituria	12	0
jardunaldi	12	0
kaballero	12	0
kabo	12	0
kamioneta	12	0
kare	12	0
kargamendu	12	0
karrozeria	12	0
kimio	12	0
kirolzale	12	0
klis	12	0
komediante	12	0
konformidade	12	0
konketa	12	0
kontalari	12	0
kontrabide	12	0
kontrakzio	12	0
korrikaldi	12	0
korrok	12	0
kris	12	0
kristautasun	12	0
kurba	12	0
labirinto	12	0
lapikoko	12	0
lauki	12	0
legendun	12	0
lepra	12	0
lerroan	12	0
liskartu	12	0
loaldi	12	0
loradenda	12	0
magrebiar	12	0
mahaikide	12	0
mandeuli	12	0
mareo	12	0
mastekatu	12	0
media	12	0
megafonia	12	0
mezenas	12	0
mintxo	12	0
miragarri	12	0
miratu	12	0
mitxoleta	12	0
modernitate	12	0
mokolo	12	0
motozale	12	0
murmurikatu	12	0
nahitaezko	12	0
naranja	12	0
narru	12	0
nekoso	12	0
neurketa	12	0
norengandik	12	0
normalizatu	12	0
notaritza	12	0
ostruka	12	0
paisano	12	0
parrokial	12	0
party	12	0
periodiku	12	0
presente	12	0
presiope	12	0
promozionatu	12	0
prostituzio	12	0
publikatu	12	0
puntilla	12	0
rasta	12	0
saiheski	12	0
sastatu	12	0
sentsualitate	12	0
sintzero	12	0
sistima	12	0
sokatira	12	0
sormen	12	0
taldeka	12	0
terapeuta	12	0
tirada	12	0
toke	12	0
topolino	12	0
triziklo	12	0
tut	12	0
txakal	12	0
txalburu	12	0
txintxar	12	0
txistoso	12	0
txukundade	12	0
urki	12	0
xehetu	12	0
ximeldu	12	0
ximurtu	12	0
xolomo	12	0
yang	12	0
yanki	12	0
zabarkeria	12	0
zaldiko	12	0
zanpantzar	12	0
zeharbide	12	0
zenbatek	12	0
zerbaitera	12	0
zigarrokin	12	0
zitaldu	12	0
zoroaldi	12	0
zozketatu	12	0
agirika	11	0
agresibo	11	0
ahor	11	0
ainguratu	11	0
akuario	11	0
akzionista	11	0
aldartez	11	0
aldiberean	11	0
alimale	11	0
alpiste	11	0
amaorde	11	0
apaiztegi	11	0
apote	11	0
arautegi	11	0
argipe	11	0
arineketan	11	0
arrautze	11	0
asteburuero	11	0
asteroko	11	0
atarte	11	0
atx	11	0
aurreikuspen	11	0
babalasto	11	0
bagoi	11	0
balorazio	11	0
baltsa	11	0
baltz	11	0
bankete	11	0
barazkijale	11	0
barnealde	11	0
barrealgara	11	0
barrera	11	0
bateraezin	11	0
begitandu	11	0
benta	11	0
berenjena	11	0
berrantolatu	11	0
berrirakurri	11	0
berritzaile	11	0
betile	11	0
bideragarri	11	0
billar	11	0
bionbo	11	0
biopsia	11	0
bitsetan	11	0
bizien	11	0
bloke	11	0
body	11	0
botu	11	0
boxealari	11	0
bozkario	11	0
branka	11	0
brasildar	11	0
bromoso	11	0
desespero	11	0
dirdaitsu	11	0
disdira	11	0
dosier	11	0
dote	11	0
ebatzi	11	0
eginahalean	11	0
egunerokotasun	11	0
eguzkitsu	11	0
ehundu	11	0
ekarpen	11	0
enologia	11	0
enparau	11	0
erailketa	11	0
erasotu	11	0
ernatu	11	0
erretoriko	11	0
errolda	11	0
ertain	11	0
eskeko	11	0
esklusibo	11	0
eskurtsio	11	0
esposatu	11	0
estanko	11	0
estortsio	11	0
estrategiko	11	0
eterno	11	0
etiko	11	0
etiliko	11	0
ezgaitu	11	0
ezkontide	11	0
ezkur	11	0
famoso	11	0
faxista	11	0
finitu	11	0
flauta	11	0
fobia	11	0
fotokopiatu	11	0
gaindi	11	0
gaisotu	11	0
gaizkide	11	0
garbo	11	0
garizuma	11	0
gaztetatik	11	0
gerla	11	0
goibelaldi	11	0
grasa	11	0
guajiro	11	0
gurari	11	0
gutxinaka	11	0
hagoan	11	0
hamarren	11	0
hautaketa	11	0
helmuga	11	0
hesitu	11	0
hilebete	11	0
hitler	11	0
hobi	11	0
ikuskaritza	11	0
inpresora	11	0
inprimagailu	11	0
inteligente	11	0
iraingarri	11	0
iraungi	11	0
irizpide	11	0
italiera	11	0
itsasgizon	11	0
itsura	11	0
iturburu	11	0
itzarri	11	0
izpiritual	11	0
jaiegun	11	0
jardin	11	0
jasotzaile	11	0
jelatu	11	0
juntura	11	0
kabaret	11	0
kalexka	11	0
kalkatu	11	0
karitatea	11	0
katakume	11	0
katedral	11	0
kirurgia	11	0
klasista	11	0
kolaborazio	11	0
kolgatu	11	0
kolonbiar	11	0
komunio	11	0
konpakt	11	0
konpaktu	11	0
konpultsibo	11	0
kopakada	11	0
kota	11	0
kroniko	11	0
kudeatzaile	11	0
kutxatila	11	0
laprast	11	0
larridura	11	0
lasterrean	11	0
latoso	11	0
limusina	11	0
lirdinga	11	0
lisaketa	11	0
liztor	11	0
mahonezko	11	0
mailukada	11	0
maiseatzaile	11	0
maitakeria	11	0
makakorroka	11	0
malgutasun	11	0
mantape	11	0
martziano	11	0
mazapan	11	0
mehatxupe	11	0
melankoliko	11	0
menisko	11	0
mentalitate	11	0
merito	11	0
milimetro	11	0
monotonia	11	0
mordoilo	11	0
moxkor	11	0
nahasle	11	0
nahastaile	11	0
nasa	11	0
nekora	11	0
neskagazte	11	0
noranahi	11	0
nozitu	11	0
okitu	11	0
okurrentzia	11	0
onbehar	11	0
ontasun	11	0
orfidal	11	0
paella	11	0
paisaje	11	0
panel	11	0
parentesi	11	0
parking	11	0
pegatina	11	0
peoi	11	0
perito	11	0
petalo	11	0
piercing	11	0
pizar	11	0
pornografiko	11	0
potentzial	11	0
prebarikazio	11	0
presati	11	0
prestutasun	11	0
ring	11	0
sakristau	11	0
sandalia	11	0
sastakai	11	0
seduzidu	11	0
segundoko	11	0
sinboliko	11	0
sinesgabe	11	0
sutondo	11	0
suziri	11	0
tantaka	11	0
tenedore	11	0
tirrin	11	0
torero	11	0
tramitatu	11	0
triptiko	11	0
tronu	11	0
txanponjale	11	0
txe	11	0
txekeo	11	0
txorrotxio	11	0
txortaldi	11	0
txupatu	11	0
txut	11	0
ujuka	11	0
umeki	11	0
urjentzia	11	0
urregorri	11	0
urtegi	11	0
urtze	11	0
xerrada	11	0
zalantzatan	11	0
zamari	11	0
zapero	11	0
zatartu	11	0
zeladore	11	0
zerbikal	11	0
zezel	11	0
zianuro	11	0
zipoka	11	0
ziraun	11	0
zirikaldi	11	0
zizta	11	0
zuntz	11	0
zuzentasun	11	0
abaniko	10	0
abarketa	10	0
absurdo	10	0
absurdu	10	0
adiskidantza	10	0
agindupean	10	0
ahohandi	10	0
aholkularitza	10	0
ahoskera	10	0
ahultasun	10	0
aiba	10	0
aitorle	10	0
aizun	10	0
akojonante	10	0
akuilatu	10	0
alba	10	0
aldaera	10	0
aldiri	10	0
alegazio	10	0
alokairuko	10	0
amateur	10	0
amniozentesi	10	0
antioju	10	0
anulatu	10	0
arabar	10	0
arautu	10	0
arbuiatu	10	0
argazkigintza	10	0
aringarri	10	0
arintasun	10	0
armagnac	10	0
asistente	10	0
astar	10	0
astotxo	10	0
atejoka	10	0
atraku	10	0
atrakzio	10	0
atsedendu	10	0
atxis	10	0
autoeskola	10	0
azentuatu	10	0
azio	10	0
azkure	10	0
aztarren	10	0
badarik	10	0
baldosa	10	0
bano	10	0
bartz	10	0
bateratu	10	0
behelaino	10	0
beilatoki	10	0
bejondeiela	10	0
beltzune	10	0
berdekeria	10	0
bereiz	10	0
berradiskidetu	10	0
berrikusi	10	0
bideojoko	10	0
bideokamera	10	0
biderketa	10	0
bildumari	10	0
bilin	10	0
birraitona	10	0
bistaratu	10	0
bitartekotza	10	0
bitrina	10	0
bixita	10	0
boa	10	0
botilero	10	0
brotxe	10	0
bufoi	10	0
burlari	10	0
burubelarri	10	0
burugogorkeria	10	0
debozio	10	0
desafiatu	10	0
desgogara	10	0
dezima	10	0
dibertsio	10	0
discman	10	0
dominatu	10	0
dotoretu	10	0
draga	10	0
eboluzio	10	0
edizio	10	0
egitan	10	0
ele	10	0
elikatu	10	0
elite	10	0
elkartekide	10	0
enpatxu	10	0
entzuketa	10	0
epelkeria	10	0
epeltasun	10	0
eratu	10	0
ernaldu	10	0
erramu	10	0
erredios	10	0
erreforma	10	0
erremediatu	10	0
erreprimitu	10	0
erreten	10	0
erretirada	10	0
erritu	10	0
errukietxe	10	0
esajerazio	10	0
eskasia	10	0
eskizofrenia	10	0
eskuinalde	10	0
espetxeratu	10	0
esprai	10	0
estrainatu	10	0
estropezuka	10	0
etziko	10	0
fetitxe	10	0
fianbrera	10	0
fula	10	0
futbolista	10	0
gaitzizen	10	0
galeper	10	0
gasoil	10	0
gatibu	10	0
gehigarri	10	0
gidaritza	10	0
gilda	10	0
giltz	10	0
goibeltasun	10	0
gomina	10	0
gotzon	10	0
halaber	10	0
hamaikatxo	10	0
hare	10	0
harrapaketa	10	0
hartzekodun	10	0
histerika	10	0
hobekien	10	0
horizonte	10	0
horzkada	10	0
hunkipen	10	0
hurrupatu	10	0
igarkizun	10	0
igeltso	10	0
iheslari	10	0
ikurri	10	0
ilustre	10	0
indiar	10	0
indiskrezio	10	0
indize	10	0
inkisidore	10	0
inperio	10	0
inserto	10	0
inurritu	10	0
ipurmasail	10	0
irakaskuntza	10	0
irudikor	10	0
itoan	10	0
itzulpen	10	0
jazz	10	0
jean	10	0
jin	10	0
juanete	10	0
kabi	10	0
kafezale	10	0
kainabera	10	0
kameralari	10	0
kamio	10	0
kanpamendu	10	0
karatula	10	0
kargadore	10	0
karma	10	0
kaxko	10	0
kazola	10	0
keta	10	0
kimikari	10	0
kisketa	10	0
klabikula	10	0
kokoriko	10	0
koldartu	10	0
kolirio	10	0
kontratazio	10	0
kontziente	10	0
kooperante	10	0
kordegabetu	10	0
kosko	10	0
krokodilo	10	0
krudelkeria	10	0
kunplimendu	10	0
kurrinka	10	0
kustodia	10	0
kuzkurtu	10	0
langela	10	0
lantalde	10	0
lardaskeria	10	0
lasatu	10	0
lausengatu	10	0
laxatu	10	0
legamia	10	0
lekzio	10	0
ligero	10	0
llama	10	0
lotaratu	10	0
lote	10	0
mahain	10	0
makabro	10	0
makuto	10	0
maltzurki	10	0
mandio	10	0
mangera	10	0
maniako	10	0
maravilloso	10	0
meatze	10	0
medikamentu	10	0
mekanismo	10	0
metraileta	10	0
mexikar	10	0
miau	10	0
mihigaizto	10	0
mirabe	10	0
misil	10	0
mistela	10	0
misto	10	0
mobilizatu	10	0
moeta	10	0
mundualdi	10	0
murgil	10	0
murtxikatu	10	0
muttiko	10	0
muturrekoka	10	0
mututasun	10	0
nahigabeko	10	0
narraskeria	10	0
nazional	10	0
neurologo	10	0
nireganatu	10	0
ofenditu	10	0
ohorezko	10	0
okulista	10	0
opatu	10	0
orgia	10	0
orin	10	0
ortu	10	0
painelu	10	0
palangana	10	0
parket	10	0
partila	10	0
pasarela	10	0
paseatzaile	10	0
patinete	10	0
pentsu	10	0
pikatxoi	10	0
pintxatu	10	0
pipita	10	0
plist	10	0
ponpox	10	0
preokupatu	10	0
probeta	10	0
proportzio	10	0
purga	10	0
purian	10	0
roll	10	0
sadiko	10	0
salba	10	0
samintasun	10	0
sargori	10	0
sast	10	0
selekzio	10	0
sendaezin	10	0
sendotza	10	0
serie	10	0
set	10	0
sinfalta	10	0
soildu	10	0
solidaritate	10	0
sugar	10	0
suhartasun	10	0
supituan	10	0
tabarra	10	0
tapete	10	0
tasa	10	0
teologia	10	0
tour	10	0
toxina	10	0
transfusio	10	0
trenbide	10	0
trofeo	10	0
ttirriki	10	0
ttu	10	0
tutoretza	10	0
txaranga	10	0
txiro	10	0
txirripittin	10	0
txistera	10	0
txistukada	10	0
txupatxus	10	0
uau	10	0
ukaezin	10	0
uzkurdura	10	0
vodka	10	0
xamartu	10	0
xanpu	10	0
xomorro	10	0
yogurt	10	0
zakukada	10	0
zamape	10	0
zantzoka	10	0
zapaltzaile	10	0
zapatari	10	0
zapuzkeria	10	0
zazpiehun	10	0
zehatu	10	0
zeozertan	10	0
zerrategi	10	0
zira	10	0
ziringa	10	0
zirrosi	10	0
zisterna	10	0
zuetariko	10	0
zuriko	10	0
abarka	9	0
abrigo	9	0
adingabeko	9	0
administratibo	9	0
ahalke	9	0
ahape	9	0
ahapean	9	0
ahapetik	9	0
aidanean	9	0
alarmatu	9	0
aldaba	9	0
aldaro	9	0
amarra	9	0
amarratu	9	0
amesti	9	0
amuarrain	9	0
apustulari	9	0
ardora	9	0
argitaletxe	9	0
arnasoska	9	0
arrantzuntzi	9	0
arriskugarri	9	0
asentatu	9	0
astro	9	0
atxurtu	9	0
aura	9	0
aurrenik	9	0
autoestima	9	0
autonomia	9	0
autopista	9	0
babesleku	9	0
barbakoa	9	0
baretasun	9	0
behinere	9	0
berbena	9	0
berregituratu	9	0
berriztatu	9	0
berriztu	9	0
bideozinta	9	0
bidezidor	9	0
bihozño	9	0
biografia	9	0
biziraun	9	0
bonsai	9	0
braustada	9	0
burdindegi	9	0
bururako	9	0
definitibo	9	0
depositu	9	0
deshidratatu	9	0
desintoxikazio	9	0
desleial	9	0
diagnostikatu	9	0
disziplina	9	0
dizdiz	9	0
dolare	9	0
dotoretasun	9	0
drogadikto	9	0
ebatsi	9	0
ebazpen	9	0
egunargiz	9	0
ehortzi	9	0
eki	9	0
ekinaldi	9	0
endredamakila	9	0
enpaste	9	0
erakarmen	9	0
erorialdi	9	0
errautsi	9	0
erregaliz	9	0
errito	9	0
errotu	9	0
errugabetu	9	0
eskailerapeko	9	0
eskerga	9	0
eskizofreniko	9	0
eskolaume	9	0
eskuizkribu	9	0
eskuliburu	9	0
espainol	9	0
espektakulu	9	0
esperimental	9	0
espres	9	0
estatus	9	0
estraineko	9	0
estrenatu	9	0
etxalde	9	0
etxola	9	0
ezberdintasun	9	0
ezinhobe	9	0
ezpan	9	0
eztenka	9	0
faktore	9	0
fedegabe	9	0
fi	9	0
filmatu	9	0
fortzatu	9	0
frakasatu	9	0
fregatu	9	0
fronte	9	0
frustratu	9	0
funtsean	9	0
gabetu	9	0
galduarazi	9	0
garbitegi	9	0
genio	9	0
giltzatako	9	0
gizaldi	9	0
goante	9	0
goizalba	9	0
goizen	9	0
gorabeheratsu	9	0
gorbatadun	9	0
guateke	9	0
gudari	9	0
harlauza	9	0
harrapakin	9	0
harrikada	9	0
hazitarako	9	0
hetero	9	0
hezitu	9	0
higiezin	9	0
hiletari	9	0
hilkor	9	0
hiruki	9	0
hogeitaka	9	0
hormigoi	9	0
horrenbestez	9	0
hortero	9	0
hortzera	9	0
hotzeri	9	0
hurre	9	0
hurrupa	9	0
ibilizale	9	0
idealizatu	9	0
ikusmin	9	0
indargabe	9	0
inportazio	9	0
inskripzio	9	0
ipurtaundi	9	0
irregular	9	0
irrifar	9	0
irristan	9	0
itsaski	9	0
itsutasun	9	0
itxitura	9	0
jartzaile	9	0
jite	9	0
jolastoki	9	0
juridiko	9	0
kaiolatu	9	0
kalejira	9	0
kalteordain	9	0
kaputxa	9	0
kartzelari	9	0
kaskazuri	9	0
kasualidade	9	0
kauta	9	0
ketchup	9	0
kilikagarri	9	0
kirrinka	9	0
klak	9	0
klaxon	9	0
koherente	9	0
kojo	9	0
kolatu	9	0
konbenio	9	0
konfite	9	0
konformaerraz	9	0
konkordun	9	0
konspiratu	9	0
kontsumitzaile	9	0
korrikalari	9	0
kosmetika	9	0
krokis	9	0
laka	9	0
lakartu	9	0
laku	9	0
latex	9	0
lauren	9	0
legeztatu	9	0
leungarri	9	0
libera	9	0
lider	9	0
lili	9	0
liso	9	0
maiseo	9	0
makilakada	9	0
maldiko	9	0
malta	9	0
mambo	9	0
maneatu	9	0
mango	9	0
mantenu	9	0
marratu	9	0
mekano	9	0
melodia	9	0
mertxika	9	0
miniatura	9	0
minimo	9	0
minuturo	9	0
misterioso	9	0
misteriozko	9	0
monolito	9	0
monopolio	9	0
moralista	9	0
morfina	9	0
motibazio	9	0
mozkorkeria	9	0
moñoño	9	0
muskuilu	9	0
narrazio	9	0
negoziante	9	0
nehoiz	9	0
nehor	9	0
odoleztatu	9	0
odolgabe	9	0
okerkeria	9	0
ondorioztatu	9	0
oren	9	0
orgatila	9	0
oroipen	9	0
orrazketa	9	0
ostiralero	9	0
palankari	9	0
parabola	9	0
paralitiko	9	0
parkin	9	0
parodia	9	0
perretxiku	9	0
pesimista	9	0
peste	9	0
peza	9	0
pintaketa	9	0
piropo	9	0
pisto	9	0
platoniko	9	0
plazaratu	9	0
pobrezia	9	0
poligrafo	9	0
prantatu	9	0
presentatu	9	0
presto	9	0
radiografia	9	0
rokero	9	0
sailburu	9	0
sasijakintsu	9	0
sema	9	0
sermoilari	9	0
serora	9	0
soberano	9	0
sostengatu	9	0
subentzio	9	0
sudurreko	9	0
sukurtsal	9	0
sulfato	9	0
sumindura	9	0
supituki	9	0
tabernazulo	9	0
tar	9	0
tati	9	0
teklatu	9	0
tenpora	9	0
trama	9	0
transparente	9	0
traspaso	9	0
tregua	9	0
tripakomin	9	0
tripazorri	9	0
tripotx	9	0
tropiko	9	0
trumilka	9	0
tute	9	0
txantxalari	9	0
txantxati	9	0
txat	9	0
txigorgailu	9	0
txiker	9	0
txirikordatu	9	0
txurrutada	9	0
umilazio	9	0
urdai	9	0
uztartze	9	0
vitro	9	0
wisky	9	0
xuri	9	0
zaputzaldi	9	0
zatiketa	9	0
zebrabide	9	0
zeinengatik	9	0
zelofan	9	0
zepelin	9	0
zibernetiko	9	0
zigilatu	9	0
zinpeko	9	0
zordun	9	0
zureganatu	9	0
ñoñostiar	9	0
aduana	8	0
afalaurre	8	0
afektatu	8	0
agresibitate	8	0
aiduru	8	0
airos	8	0
aitakoi	8	0
alajainena	8	0
albazea	8	0
aldaroka	8	0
alegatu	8	0
aletu	8	0
algodoi	8	0
alkar	8	0
amabitxi	8	0
ametsgaizto	8	0
amuko	8	0
amuleto	8	0
angina	8	0
anpolai	8	0
apainketa	8	0
aparejadore	8	0
arestiko	8	0
argazkilaritza	8	0
argiztatu	8	0
arkeologia	8	0
arrainontzi	8	0
arrastada	8	0
arrazismo	8	0
arrazoiketa	8	0
arta	8	0
arteraino	8	0
artillero	8	0
artixta	8	0
asalto	8	0
asasinatu	8	0
askaldu	8	0
ateo	8	0
atleta	8	0
atzamarka	8	0
atzendu	8	0
aurrerakin	8	0
auzilari	8	0
azpialde	8	0
azpiegitura	8	0
azpimarra	8	0
aztarnategi	8	0
bafle	8	0
banko	8	0
barrikada	8	0
batxilergo	8	0
bederatzirehun	8	0
begetal	8	0
belauneko	8	0
belus	8	0
bendizio	8	0
bereizketa	8	0
berna	8	0
bertantxe	8	0
besapeko	8	0
bestondo	8	0
betegarri	8	0
bidexka	8	0
bigamia	8	0
biguntze	8	0
bihozgogor	8	0
biltzarre	8	0
bir	8	0
bitxiontzi	8	0
blokeo	8	0
bonbona	8	0
botagure	8	0
botazio	8	0
brabo	8	0
brigada	8	0
brinko	8	0
briska	8	0
bufet	8	0
bulkada	8	0
bungalow	8	0
burubide	8	0
butano	8	0
crack	8	0
deabrukeria	8	0
debate	8	0
desberdindu	8	0
desira	8	0
deskontatu	8	0
deskripzio	8	0
destolestu	8	0
dezibelio	8	0
dinosaurio	8	0
disputa	8	0
dorpe	8	0
dramatismo	8	0
egiptoar	8	0
ehorzketa	8	0
ekipaje	8	0
ekoitzi	8	0
elektronika	8	0
eltzekada	8	0
elurte	8	0
enpleatu	8	0
entrega	8	0
entzumen	8	0
eon	8	0
erakusmahai	8	0
eramangaitz	8	0
erasoaldi	8	0
erauntsi	8	0
erdera	8	0
erlazionatu	8	0
errebista	8	0
erreboilo	8	0
errekorte	8	0
erretrato	8	0
errezibo	8	0
errita	8	0
errubako	8	0
errusiera	8	0
esamolde	8	0
eskalatu	8	0
eskandalo	8	0
eskaneatu	8	0
eskumikatu	8	0
eskutara	8	0
esnaera	8	0
espe	8	0
esponja	8	0
estreinakoz	8	0
ezarian	8	0
ezelako	8	0
ezinbestez	8	0
ezordu	8	0
femenino	8	0
filtro	8	0
fintasun	8	0
flexo	8	0
foie	8	0
foto	8	0
frantziar	8	0
frigo	8	0
funky	8	0
futbolzale	8	0
gainalde	8	0
gakotu	8	0
galaxia	8	0
galtxagorri	8	0
garagar	8	0
gatazkatsu	8	0
gehientsu	8	0
gel	8	0
geldotu	8	0
genealogiko	8	0
gerlari	8	0
geza	8	0
giltzaperatu	8	0
giltzarri	8	0
gizontasun	8	0
gogoangarri	8	0
gogoilun	8	0
gorrigune	8	0
gorringo	8	0
gorrixka	8	0
gozotegi	8	0
gurdikada	8	0
gurutzada	8	0
haatik	8	0
halare	8	0
haluzinazio	8	0
harraskatu	8	0
haserraldi	8	0
helikoptero	8	0
herratu	8	0
higiene	8	0
hip	8	0
hitzezko	8	0
hogeiko	8	0
honelaxe	8	0
hornidura	8	0
humore	8	0
identitate	8	0
idiosinkrasia	8	0
idorreri	8	0
idun	8	0
igerilari	8	0
infarto	8	0
injektatu	8	0
injustu	8	0
inoxente	8	0
inpugnatu	8	0
interferentzia	8	0
intsinuatu	8	0
ipurtarin	8	0
irristakor	8	0
irudiko	8	0
itsukeria	8	0
itxitu	8	0
izengoiti	8	0
izozte	8	0
izur	8	0
jesarleku	8	0
jinetera	8	0
jirabira	8	0
jirabuelta	8	0
jockey	8	0
joritu	8	0
judu	8	0
juntatu	8	0
kabiar	8	0
kaialde	8	0
kakanahastu	8	0
kalkulatzaile	8	0
kamikaze	8	0
kamuflatu	8	0
kana	8	0
karranpa	8	0
kartaboi	8	0
katar	8	0
katedratiko	8	0
katxi	8	0
kera	8	0
kilika	8	0
kilker	8	0
klarion	8	0
komoda	8	0
komunista	8	0
konbinaketa	8	0
konfeti	8	0
konstante	8	0
kontinente	8	0
koraza	8	0
kraskitin	8	0
kredo	8	0
kupo	8	0
lababo	8	0
labainkor	8	0
lano	8	0
larriagotu	8	0
lasagna	8	0
lehortasun	8	0
lepatu	8	0
limonada	8	0
lisiba	8	0
lokuluska	8	0
lujo	8	0
lunch	8	0
luzaketa	8	0
mahas	8	0
maiordomo	8	0
makilaia	8	0
maliziotsu	8	0
mandako	8	0
marrazkilari	8	0
maskal	8	0
masta	8	0
matxarda	8	0
mazedonia	8	0
medaila	8	0
mediko	8	0
mehetu	8	0
merketu	8	0
merkezur	8	0
merkromina	8	0
miazka	8	0
milikatu	8	0
milioika	8	0
mindura	8	0
minguru	8	0
mito	8	0
mobilizazio	8	0
morrontza	8	0
muturzikin	8	0
nazio	8	0
negartsu	8	0
nekazaritza	8	0
nirvana	8	0
nonoiz	8	0
obulu	8	0
oilagor	8	0
oinazetu	8	0
oinordetza	8	0
omendu	8	0
oniriko	8	0
onkote	8	0
orainaldi	8	0
orbel	8	0
orduero	8	0
orein	8	0
oriotar	8	0
oscar	8	0
osotasun	8	0
ospel	8	0
otzantasun	8	0
out	8	0
pagano	8	0
painuelo	8	0
parabrisa	8	0
pasealeku	8	0
pasmo	8	0
pasodoble	8	0
patrulla	8	0
peka	8	0
pelukeria	8	0
pepinilo	8	0
piragua	8	0
pita	8	0
planteamendu	8	0
plantila	8	0
plastada	8	0
poetiko	8	0
pospolin	8	0
poteatu	8	0
potentzia	8	0
potzolo	8	0
poxi	8	0
pozaldi	8	0
pribilejio	8	0
primitibo	8	0
probisional	8	0
proletario	8	0
prospektu	8	0
protesi	8	0
psikiatria	8	0
psikoanalista	8	0
pulmonia	8	0
radar	8	0
rimel	8	0
rotuladore	8	0
sailkapen	8	0
sedukzio	8	0
seirehun	8	0
sekretismo	8	0
self	8	0
sendagarri	8	0
senean	8	0
serafin	8	0
sikologiko	8	0
sinfonia	8	0
single	8	0
sintonizatu	8	0
sintzeritate	8	0
sobrante	8	0
solasgai	8	0
soziologiko	8	0
stand	8	0
sudurpe	8	0
sujetadore	8	0
susara	8	0
tarratatu	8	0
telefona	8	0
telefoniko	8	0
tetraplejiko	8	0
tiburoi	8	0
tiket	8	0
tolesgarri	8	0
tongo	8	0
tono	8	0
topeka	8	0
torre	8	0
trabeska	8	0
traumatologia	8	0
trepa	8	0
trigonometria	8	0
tripode	8	0
trukaketa	8	0
truko	8	0
turno	8	0
txakurkume	8	0
txandapasa	8	0
txarkeria	8	0
txerrikorta	8	0
txintxeta	8	0
txirrista	8	0
txolinkeria	8	0
unibertsal	8	0
urgentzia	8	0
urperatu	8	0
urrikaldu	8	0
urrin	8	0
urrutimin	8	0
uzki	8	0
uztaitu	8	0
xenofobia	8	0
zabalera	8	0
zabalketa	8	0
zaharberritu	8	0
zalduntxo	8	0
zaping	8	0
zebra	8	0
zeharoko	8	0
zelula	8	0
zenbatekin	8	0
zenbati	8	0
zierto	8	0
zinkurin	8	0
zirikada	8	0
zirikalari	8	0
zirikan	8	0
zirtzildu	8	0
zokomiran	8	0
zona	8	0
zoritzar	8	0
ñimiño	8	0
absente	7	0
absoluzio	7	0
adaska	7	0
adiera	7	0
adimentsu	7	0
aintzin	7	0
aipagarri	7	0
aizkora	7	0
akrobata	7	0
aktibitate	7	0
alabaorde	7	0
aldamio	7	0
aldarri	7	0
alkateorde	7	0
amaiezin	7	0
analitika	7	0
andana	7	0
antikuario	7	0
antipar	7	0
antojagarri	7	0
antolakuntza	7	0
apaindura	7	0
aparato	7	0
ardurazko	7	0
arkeologo	7	0
arrazakeria	7	0
arrenka	7	0
arrimu	7	0
astundu	7	0
atalase	7	0
atenporal	7	0
atondo	7	0
atrako	7	0
atsotu	7	0
atxiloaldi	7	0
aurkibide	7	0
aurrekalde	7	0
aurreraka	7	0
autista	7	0
auzolan	7	0
aztarrika	7	0
badaezpadan	7	0
bakeoso	7	0
baldekada	7	0
barbarin	7	0
batzarkide	7	0
bebarru	7	0
begiondo	7	0
begirazo	7	0
begitazio	7	0
belardi	7	0
berdinketa	7	0
betetasun	7	0
bette	7	0
biderkatu	7	0
biharrera	7	0
bikoizketa	7	0
birigarro	7	0
birtual	7	0
bitxilore	7	0
bixitasun	7	0
bizeps	7	0
bizialargun	7	0
bizitoki	7	0
bizkortasun	7	0
bolido	7	0
bortxakeria	7	0
botanika	7	0
bozeto	7	0
brast	7	0
bronkitis	7	0
bulartsu	7	0
burduntzi	7	0
burugain	7	0
club	7	0
collage	7	0
dardaraka	7	0
dejada	7	0
denge	7	0
deportatu	7	0
despentsa	7	0
deszifratu	7	0
diapositiba	7	0
digeritu	7	0
dilema	7	0
dina	7	0
disimilatu	7	0
dohaintza	7	0
doilorkeria	7	0
dokumentatu	7	0
dokumento	7	0
dona	7	0
dozenerdi	7	0
egiazki	7	0
egoismo	7	0
egonkortasun	7	0
egonkortu	7	0
ehunda	7	0
ehundik	7	0
ekologia	7	0
elizgizon	7	0
elizpe	7	0
elkarrekiko	7	0
emale	7	0
emigrazio	7	0
enbargatu	7	0
enbargo	7	0
enbolia	7	0
entrama	7	0
entzutetsu	7	0
epidemia	7	0
eragingarri	7	0
erail	7	0
eraldatu	7	0
erizaindegi	7	0
errebuelta	7	0
errejistro	7	0
errekonozitu	7	0
erremite	7	0
errentagarritasun	7	0
errepertorio	7	0
esentzia	7	0
eskirol	7	0
eskura	7	0
eskutada	7	0
espainiar	7	0
español	7	0
estado	7	0
esteka	7	0
estolda	7	0
estomago	7	0
estufa	7	0
estura	7	0
etsenplu	7	0
etxegile	7	0
ezdeus	7	0
ezezkor	7	0
eztai	7	0
eztiro	7	0
famili	7	0
fenix	7	0
filibustero	7	0
finikito	7	0
fiskaltza	7	0
flakatu	7	0
forratu	7	0
gailego	7	0
ganoragabeko	7	0
garaita	7	0
garatxo	7	0
gaueskola	7	0
geldiune	7	0
genetika	7	0
gerribuelta	7	0
gezurpe	7	0
gigolo	7	0
gorakada	7	0
gordintasun	7	0
gorritasun	7	0
gozada	7	0
grabitate	7	0
granada	7	0
